Early,Early,early,94742,PROPN,amod,False,1
Bird,Bird,bird,34732,PROPN,compound,False,1
Special,Special,special,298743,PROPN,ROOT,False,0
Conscious,conscious,conscious,66679,ADJ,compound,False,1
Capitalism,Capitalism,capitalism,46897,PROPN,ROOT,False,1
New,New,new,199367,PROPN,compound,False,1
Business,Business,business,43481,PROPN,compound,False,1
Model,Model,model,191042,PROPN,appos,False,1
for,for,for,116301,ADP,prep,True,0
st,st,st,302135,PROPN,compound,False,1
Century,Century,century,51064,PROPN,pobj,False,1
in,in,in,149313,ADP,prep,True,1
Online,Online,online,212850,PROPN,compound,False,1
MasterClass,MasterClass,masterless,180855,PROPN,pobj,False,1
