okay,okay,okay,211944,INTJ,ROOT,False,0
m,be,be,29345,VERB,ROOT,False,0
watching,watch,watch,363049,VERB,ROOT,False,1
baby,baby,baby,25503,NOUN,dobj,False,1
thinking,think,think,321897,VERB,conj,False,1
about,about,about,756,ADP,prep,True,0
all,all,all,8522,DET,predet,True,0
the,the,the,320691,DET,det,True,0
things,thing,thing,321869,NOUN,pobj,False,1
that,that,that,320639,DET,dobj,True,0
i,i,i,145455,PRON,nsubj,True,1
can,can,can,45964,VERB,aux,True,0
do,do,do,90528,AUX,relcl,True,0
baby,baby,baby,25503,NOUN,dobj,False,1
on,on,on,212644,ADP,ROOT,True,0
top,top,top,325810,NOUN,pobj,True,1
of,of,of,211535,ADP,prep,True,0
the,the,the,320691,DET,det,True,0
world,world,world,367566,NOUN,pobj,False,0
when,when,when,364637,ADV,advmod,True,0
m,be,be,29345,VERB,advcl,False,0
on,on,on,212644,ADP,prep,True,0
top,top,top,325810,NOUN,pobj,True,1
of,of,of,211535,ADP,prep,True,0
baby,baby,baby,25503,NOUN,dobj,False,1
sp,sp,sp,298139,PROPN,ROOT,False,0
okay,okay,okay,211944,INTJ,ROOT,False,0
m,be,be,29345,VERB,ROOT,False,0
watching,watch,watch,363049,VERB,ROOT,False,1
baby,baby,baby,25503,NOUN,dobj,False,1
thinking,think,think,321897,VERB,conj,False,1
about,about,about,756,ADP,prep,True,0
all,all,all,8522,DET,predet,True,0
the,the,the,320691,DET,det,True,0
things,thing,thing,321869,NOUN,pobj,False,1
that,that,that,320639,DET,dobj,True,0
i,i,i,145455,PRON,nsubj,True,1
can,can,can,45964,VERB,aux,True,0
do,do,do,90528,AUX,relcl,True,0
baby,baby,baby,25503,NOUN,dobj,False,1
on,on,on,212644,ADP,ROOT,True,0
top,top,top,325810,NOUN,pobj,True,1
of,of,of,211535,ADP,prep,True,0
the,the,the,320691,DET,det,True,0
world,world,world,367566,NOUN,pobj,False,0
when,when,when,364637,ADV,advmod,True,0
m,be,be,29345,VERB,advcl,False,0
on,on,on,212644,ADP,prep,True,0
top,top,top,325810,NOUN,pobj,True,1
of,of,of,211535,ADP,prep,True,0
baby,baby,baby,25503,NOUN,dobj,False,1
sp,sp,sp,298139,PROPN,ROOT,False,0
