BieberFact,BieberFact,bieberite,33555,PROPN,ROOT,False,0
pretty,pretty,pretty,250049,ADV,advmod,False,1
soon,soon,soon,297339,ADV,advmod,False,0
's,be,be,29345,AUX,aux,True,0
just,just,just,162503,ADV,advmod,True,0
gon,go,go,127161,VERB,ROOT,False,0
na,to,to,324862,PART,aux,False,0
affect,affect,affect,5295,VERB,xcomp,False,1
everyone,everyone,everyone,106169,PRON,dobj,True,0
Everyone,everyone,everyone,106169,PRON,nsubj,True,0
in,in,in,149313,ADP,prep,True,0
the,the,the,320691,DET,det,True,0
world,world,world,367566,NOUN,pobj,False,0
is,be,be,29345,AUX,aux,True,0
gon,go,go,127161,VERB,ROOT,False,0
na,to,to,324862,PART,aux,False,0
have,have,have,134390,AUX,xcomp,True,0
Bieber,Bieber,bibber,33203,PROPN,compound,False,0
Fever,Fever,fever,111874,PROPN,dobj,False,0
J,j,j,159797,NOUN,appos,False,0
