God,God,god,127304,PROPN,nsubj,False,0
is,be,be,29345,AUX,aux,True,0
providing,provide,provide,254058,VERB,ROOT,False,0
water,water,water,363105,NOUN,dobj,False,0
in,in,in,149313,ADP,prep,True,0
the,the,the,320691,DET,det,True,0
desert,desert,desert,82496,NOUN,compound,False,0
place,place,place,238538,NOUN,pobj,False,0
's,be,be,29345,AUX,aux,True,0
getting,get,get,124419,VERB,ROOT,False,0
ready,ready,ready,261587,ADJ,acomp,False,0
to,to,to,324862,PART,aux,True,0
wet,wet,wet,364296,VERB,xcomp,False,1
life,life,life,171890,NOUN,dobj,False,0
U,u,u,333554,PRON,nsubj,False,0
ought,ought,ought,216052,VERB,aux,False,0
just,just,just,162503,ADV,advmod,True,0
bless,bless,bless,36144,VERB,ROOT,False,0
for,for,for,116301,ADP,prep,True,0
