's,be,be,29345,AUX,ROOT,True,0
good,good,good,127869,ADJ,acomp,False,0
to,to,to,324862,PART,aux,True,0
be,be,be,29345,AUX,xcomp,True,0
responsible,responsible,responsible,269791,ADJ,acomp,False,0
but,but,but,43550,CCONJ,cc,True,0
hate,hate,hate,134216,VERB,ROOT,False,0
that,that,that,320639,SCONJ,mark,True,0
'm,be,be,29345,AUX,ccomp,True,0
TOOO,tooo,too,325685,ADV,npadvmod,False,0
responsible,responsible,responsible,269791,ADJ,acomp,False,0
'm,be,be,29345,AUX,ROOT,True,0
on,on,on,212644,ADP,prep,True,0
math,math,math,181150,NOUN,compound,False,0
tutorings,tutoring,tutoring,333099,NOUN,pobj,False,1
and,and,and,12285,CCONJ,cc,True,0
do,do,do,90528,AUX,aux,True,0
n't,not,not,208798,PART,neg,True,0
even,even,even,106079,ADV,advmod,True,0
have,have,have,134390,AUX,ROOT,True,0
a,a,a,0,DET,det,True,0
matt,matt,matt,181299,PROPN,compound,False,1
test,test,test,319741,NOUN,dobj,False,1
tomorrow,tomorrow,tomorrow,325475,NOUN,npadvmod,False,0
