Who,who,who,365278,PRON,nsubjpass,True,0
's,be,be,29345,AUX,auxpass,True,0
ever,ever,ever,106143,ADV,advmod,True,0
smoked,smoke,smoke,294987,VERB,ROOT,False,1
before,before,before,30510,ADP,mark,True,0
took,take,take,315491,VERB,advcl,False,0
a,a,a,0,DET,det,True,0
test,test,test,319741,NOUN,dobj,False,1
at,at,at,22372,ADP,prep,True,0
school,school,school,280423,NOUN,pobj,False,0
raises,raise,raise,260134,VERB,ROOT,False,0
hand,hand,hand,133091,PROPN,dobj,False,0
jumps,jump,jump,162285,VERB,conj,False,0
up,up,up,354457,ADV,prt,True,0
down,down,down,92197,ADV,conj,True,0
meee,meee,meece,182273,PROPN,npadvmod,False,0
