lol,lol,lola,174784,INTJ,ROOT,False,0
good,good,good,127869,ADJ,oprd,False,0
just,just,just,162503,ADV,advmod,True,0
want,want,want,362465,VERB,ROOT,False,0
to,to,to,324862,PART,aux,True,0
give,give,give,125692,VERB,xcomp,True,1
credit,credit,credit,72496,NOUN,dobj,False,0
where,where,where,364654,ADV,advmod,True,0
credit,credit,credit,72496,NOUN,nsubj,False,0
is,be,be,29345,AUX,advcl,True,0
due,due,due,93835,ADJ,acomp,True,0
whensending,whensending,resending,269186,NOUN,xcomp,False,0
to,to,to,324862,ADP,prep,True,0
radio,radio,radio,259607,NOUN,nmod,False,0
or,or,or,213904,CCONJ,cc,True,0
television,television,television,318311,NOUN,conj,False,1
cats,cat,cat,49166,NOUN,nsubj,False,0
needs,need,need,197910,VERB,ROOT,False,0
royalties,royalty,royalty,273883,NOUN,dobj,False,1
no,no,no,200529,INTJ,neg,True,0
mean,mean,mean,181735,NOUN,ccomp,False,0
