'm,be,be,29345,AUX,ROOT,True,0
glad,glad,glad,125774,ADJ,acomp,False,0
live,live,live,173931,VERB,ccomp,False,0
in,in,in,149313,ADP,prep,True,0
a,a,a,0,DET,det,True,0
world,world,world,367566,NOUN,pobj,False,0
where,where,where,364654,ADV,advmod,True,0
a,a,a,0,DET,det,True,0
little,little,little,173876,ADJ,amod,False,0
kid,kid,kid,164450,NOUN,nsubj,False,0
can,can,can,45964,VERB,aux,True,0
wear,wear,wear,363540,VERB,relcl,False,0
a,a,a,0,DET,det,True,0
Superman,Superman,superman,312215,PROPN,compound,False,1
cape,cape,cape,46788,NOUN,dobj,False,0
to,to,to,324862,ADP,prep,True,0
the,the,the,320691,DET,det,True,0
airport,airport,airport,6972,NOUN,pobj,False,0
