CNS,CNS,cans,46540,PROPN,compound,False,0
News,News,news,199421,PROPN,ROOT,False,0
Congressional,Congressional,congressional,66263,PROPN,compound,False,1
Report,Report,report,268373,PROPN,nsubj,False,0
Casts,Casts,casts,49133,PROPN,ROOT,False,0
Doubt,Doubt,doubt,91994,PROPN,dobj,False,0
on,on,on,212644,ADP,prep,True,0
Constitutionality,Constitutionality,constitutionality,67052,PROPN,pobj,False,1
of,of,of,211535,ADP,prep,True,0
Obamacare,Obamacare,tamacoare,315805,PROPN,poss,False,0
's,'s,s,275971,PART,case,True,0
Individual,Individual,individual,151166,PROPN,compound,False,0
Mandate,Mandate,mandate,178997,PROPN,pobj,False,0
