may,may,may,177739,VERB,aux,True,0
feel,feel,feel,110884,VERB,ROOT,False,1
as,as,as,20837,SCONJ,mark,True,0
if,if,if,146980,SCONJ,mark,True,0
have,have,have,134390,AUX,aux,True,0
run,run,run,275612,VERB,advcl,False,0
out,out,out,216108,SCONJ,advmod,True,0
of,of,of,211535,ADP,prep,True,0
time,time,time,323746,NOUN,pobj,False,1
because,because,because,29780,SCONJ,mark,True,0
there,there,there,321216,PRON,expl,True,0
are,be,be,29345,AUX,advcl,True,0
More,More,more,193383,ADJ,ROOT,True,0
for,for,for,116301,ADP,prep,True,0
Gemini,Gemini,gemini,123313,PROPN,pobj,False,0
