An,an,an,11448,DET,ROOT,True,0
follows,follow,follow,115989,VERB,ROOT,False,0
Bello,Bello,bello,31214,PROPN,poss,False,0
's,'s,s,275971,PART,case,True,0
top,top,top,325810,ADJ,amod,True,0
journalism,journalism,journalism,161883,NOUN,compound,False,0
rule,rule,rule,275459,NOUN,dobj,False,1
If,if,if,146980,SCONJ,mark,True,0
there,there,there,321216,PRON,expl,True,0
is,be,be,29345,AUX,advcl,True,0
an,an,an,11448,DET,det,True,0
animal,animal,animal,13153,NOUN,attr,False,1
always,always,always,9710,ADV,advmod,True,0
get,get,get,124419,AUX,ROOT,True,0
's,be,be,29345,AUX,ccomp,True,0
name,name,name,196686,NOUN,attr,True,0
Makes,make,make,178090,VERB,ROOT,False,0
the,the,the,320691,DET,det,True,0
story,story,story,305411,NOUN,dobj,False,0
