Sometimes,sometimes,sometimes,297064,ADV,advmod,True,0
the,the,the,320691,DET,det,True,0
jokes,joke,joke,161668,NOUN,nsubj,False,0
just,just,just,162503,ADV,advmod,True,0
write,write,write,368047,VERB,ROOT,False,0
RT,RT,rt,275072,PROPN,nsubj,False,0
Just,just,just,162503,ADV,advmod,True,0
saw,see,see,283054,VERB,ROOT,False,0
Social,Social,social,296098,PROPN,compound,False,1
Network,Network,network,198917,PROPN,nsubj,False,0
Such,such,such,309936,DET,amod,True,0
a,a,a,0,DET,det,True,0
great,great,great,129442,ADJ,amod,False,0
movie,movie,movie,194399,NOUN,dobj,False,1
Makes,make,make,178090,VERB,ROOT,False,0
want,want,want,362465,VERB,ccomp,False,0
to,to,to,324862,PART,aux,True,0
go,go,go,127161,VERB,xcomp,True,0
start,start,start,302958,VERB,advcl,False,0
a,a,a,0,DET,det,True,0
company,company,company,64367,NOUN,dobj,False,0
