Success,success,success,309812,NOUN,nsubj,False,0
is,be,be,29345,AUX,ROOT,True,0
not,not,not,208798,PART,neg,True,0
the,the,the,320691,DET,det,True,0
key,key,key,163636,NOUN,attr,False,0
to,to,to,324862,ADP,prep,True,0
happiness,happiness,happiness,133519,NOUN,pobj,False,1
Happiness,happiness,happiness,133519,NOUN,nsubj,False,0
is,be,be,29345,AUX,ROOT,True,0
the,the,the,320691,DET,det,True,0
key,key,key,163636,NOUN,attr,False,0
to,to,to,324862,ADP,prep,True,0
success,success,success,309812,NOUN,pobj,False,0
If,if,if,146980,SCONJ,mark,True,0
love,love,love,175534,VERB,advcl,False,1
what,what,what,364447,PRON,dobj,True,0
are,be,be,29345,AUX,aux,True,0
doing,do,do,90528,VERB,ccomp,True,0
will,will,will,365768,VERB,ROOT,True,0
