Naw,Naw,naw,197536,PROPN,advmod,False,0
pressed,press,press,249564,VERB,ROOT,False,1
the,the,the,320691,DET,det,True,0
nigga,nigga,niggra,199896,NOUN,dobj,False,0
did,do,do,90528,AUX,relcl,True,0
some,some,some,297029,DET,det,True,0
slimey,slimey,limey,172340,NOUN,compound,False,0
shit,shit,shit,288544,NOUN,ROOT,False,0
was,be,be,29345,AUX,ccomp,True,0
of,of,of,211535,ADP,prep,True,0
against,against,against,5830,ADP,prep,True,0
of,of,of,211535,ADP,prep,True,0
and,and,and,12285,CCONJ,cc,True,0
was,be,be,29345,AUX,ROOT,True,0
some,some,some,297029,DET,det,True,0
brolik,brolik,bolk,37561,NOUN,amod,False,0
grown,grow,grow,130412,VERB,amod,False,0
ass,ass,ass,21558,NOUN,amod,False,1
men,man,man,178862,NOUN,attr,False,0
