LMBO,LMBO,limbo,172321,PROPN,ROOT,False,0
This,this,this,322217,DET,det,True,0
man,man,man,178862,NOUN,nsubj,False,0
filed,file,file,112568,VERB,ROOT,False,0
an,an,an,11448,DET,det,True,0
EMERGENCY,EMERGENCY,emergency,98451,PROPN,compound,False,0
Motion,Motion,motion,193982,PROPN,dobj,False,1
for,for,for,116301,ADP,prep,True,0
Continuance,Continuance,continuance,67470,PROPN,pobj,False,0
on,on,on,212644,ADP,prep,True,0
account,account,account,1719,NOUN,pobj,False,0
of,of,of,211535,ADP,prep,True,0
the,the,the,320691,DET,det,True,0
Rangers,Rangers,rangers,260562,PROPN,compound,False,0
game,game,game,121666,NOUN,pobj,False,0
tonight,tonight,tonight,325593,NOUN,npadvmod,False,1
Wow,wow,wow,367775,INTJ,intj,False,0
lmao,lmao,lao,168251,NOUN,ROOT,False,0
