yeah,yeah,yeah,146696,INTJ,ROOT,False,0
already,already,already,9397,ADV,advmod,True,0
had,have,have,134390,AUX,ROOT,True,0
close,close,close,60433,ADJ,dobj,False,0
to,to,to,324862,PART,prep,True,0
gig,gig,gig,124770,VERB,pobj,False,0
so,so,so,295959,ADV,advmod,True,0
'm,be,be,29345,AUX,ROOT,True,0
probably,probably,probably,251013,ADV,advmod,False,0
at,at,at,22372,ADV,prep,True,0
close,close,close,60433,ADV,amod,False,0
to,to,to,324862,ADP,prep,True,0
Gig,Gig,gig,124770,PROPN,pobj,False,0
now,now,now,209199,ADV,advmod,True,0
