nowplaying,nowplaye,downplayed,92285,VERB,acl,False,0
Lately-,Lately-,lately,168822,PROPN,compound,False,0
Jodeci,Jodeci,oeci,211417,PROPN,poss,False,0
's,'s,s,275971,PART,case,True,0
version,version,version,358827,NOUN,dobj,False,0
Loves,love,love,175534,VERB,ROOT,False,0
the,the,the,320691,DET,det,True,0
throwback,throwback,throwback,322860,ADJ,compound,False,0
joints,joint,joint,161616,NOUN,dobj,False,0
i,i,i,145455,PRON,nsubj,True,0
want,want,want,362465,VERB,ROOT,False,0
a,a,a,0,DET,det,True,0
high,high,high,139224,ADJ,amod,False,0
top,top,top,325810,NOUN,amod,True,0
fade,fade,fade,109133,NOUN,compound,False,0
wig,wig,wig,365619,NOUN,dobj,False,0
so,so,so,295959,SCONJ,advmod,True,0
can,can,can,45964,VERB,aux,True,0
be,be,be,29345,AUX,ROOT,True,0
Play,play,play,238701,NOUN,attr,False,1
Kid,Kid,kid,164450,PROPN,appos,False,0
and,and,and,12285,CCONJ,cc,True,0
Play,Play,play,238701,PROPN,conj,False,1
for,for,for,116301,ADP,prep,True,0
halloween,halloween,halloween,132756,PROPN,pobj,False,1
