Not,not,not,208798,PART,neg,True,0
sure,sure,sure,313361,ADJ,ROOT,False,0
Trying,try,try,329065,VERB,ROOT,False,0
to,to,to,324862,PART,aux,True,0
find,find,find,112884,VERB,xcomp,False,1
out,out,out,216108,ADP,prt,True,0
if,if,if,146980,SCONJ,mark,True,0
Liz,Liz,liz,174033,PROPN,nsubj,False,0
has,have,have,134390,AUX,aux,True,0
talked,talk,talk,315639,VERB,ccomp,False,1
to,to,to,324862,ADP,prep,True,0
the,the,the,320691,DET,det,True,0
Mom,mom,mom,191625,NOUN,pobj,False,0
yet,yet,yet,146952,ADV,advmod,True,0
