Chicken,Chicken,chicken,54145,PROPN,compound,False,0
Kitchen,Kitchen,kitchen,165168,PROPN,ROOT,False,1
how,how,how,144540,ADV,advmod,True,0
is,be,be,29345,AUX,ROOT,True,0
food,food,food,116078,NOUN,nsubj,False,0
so,so,so,295959,ADV,advmod,True,0
good,good,good,127869,ADJ,acomp,False,0
and,and,and,12285,CCONJ,cc,True,0
all,all,all,8522,DET,predet,True,0
employees,employee,employee,98836,NOUN,nsubj,False,0
so,so,so,295959,ADV,advmod,True,0
apathetic,apathetic,apathetic,16681,ADJ,conj,False,0
and,and,and,12285,CCONJ,cc,True,0
rude,rude,rude,275296,ADJ,conj,False,1
will,will,will,365768,VERB,aux,True,0
never,never,never,199350,ADV,neg,True,0
get,get,get,124419,AUX,ROOT,True,0
this,this,this,322217,DET,dobj,True,0
