Hotel,Hotel,hotel,144265,PROPN,nmod,False,0
Rwanda,Rwanda,randal,260503,PROPN,nmod,False,0
hero,hero,hero,137229,NOUN,dep,False,0
implicated,implicate,implicate,148783,VERB,acl,False,0
with,with,with,366582,ADP,prep,True,0
Ingabire,Ingabire,zingare,369453,PROPN,compound,False,0
prosecutor,prosecutor,prosecutor,253040,NOUN,pobj,False,0
Actress,Actress,actress,3278,PROPN,compound,False,0
Angelina,Angelina,angelina,12683,PROPN,compound,False,1
Jolie,Jolie,joie,161584,PROPN,nsubj,False,1
poses,pose,pose,243770,VERB,ROOT,False,0
with,with,with,366582,ADP,prep,True,0
Paul,Paul,paul,228082,PROPN,compound,False,0
Rusesabagina,Rusesabagina,rutabaga,275907,PROPN,pobj,False,0
R,r,r,259188,NOUN,appos,False,0
