Cancer,cancer,cancer,46095,NOUN,compound,False,0
sexuality,sexuality,sexuality,286956,NOUN,nsubjpass,False,1
is,be,be,29345,AUX,auxpass,True,0
primarily,primarily,primarily,250486,ADV,advmod,False,0
directed,direct,direct,86756,VERB,ROOT,False,0
toward,toward,toward,326733,ADP,prep,True,0
the,the,the,320691,DET,det,True,0
satisfaction,satisfaction,satisfaction,278784,NOUN,pobj,False,0
of,of,of,211535,ADP,prep,True,0
partner,partner,partner,227112,NOUN,pobj,False,1
so,so,so,295959,ADV,advmod,True,0
true,true,true,331515,ADJ,acomp,False,0
