Same,same,same,277518,ADJ,ROOT,True,0
d,d,d,75936,NOUN,appos,False,0
go,go,go,127161,VERB,ROOT,True,0
like,like,like,172172,SCONJ,prep,False,0
this,this,this,322217,DET,pobj,True,0
Random,Random,random,260526,PROPN,compound,False,1
Chick,Chick,chick,54133,PROPN,ROOT,False,0
love,love,love,175534,VERB,ROOT,False,1
RDJ,RDJ,dj,90488,PROPN,dobj,False,0
No,no,no,200529,INTJ,intj,True,0
do,do,do,90528,AUX,ROOT,True,0
n't,not,not,208798,PART,neg,True,0
Random,Random,random,260526,PROPN,compound,False,1
Chick,Chick,chick,54133,PROPN,ROOT,False,0
Yeah,yeah,yeah,146696,INTJ,intj,False,0
do,do,do,90528,AUX,ROOT,True,0
NO,no,no,200529,INTJ,intj,True,0
YO,YO,yo,157406,PROPN,npadvmod,False,0
