love,love,love,175534,VERB,ROOT,False,1
manager,manager,manager,178884,NOUN,dobj,False,0
letting,let,let,170875,VERB,ccomp,False,0
out,out,out,216108,ADP,prt,True,0
just,just,just,162503,ADV,advmod,True,0
in,in,in,149313,ADP,prep,True,0
time,time,time,323746,NOUN,pobj,False,0
for,for,for,116301,ADP,mark,True,0
Colts,Colts,colts,63478,PROPN,pobj,False,1
MNF,MNF,mf,185602,PROPN,compound,False,0
game,game,game,121666,NOUN,nsubj,False,0
siiiiiced,siiiiice,shiitic,288244,VERB,advcl,False,0
