thingsyouwishyoucouldsaybutcant,thingsyouwishyoucouldsaybutcant,extinguishant,108356,ADJ,ROOT,False,0
in,in,in,149313,ADP,prep,True,0
class,class,class,59378,NOUN,dep,False,0
BITCH,bitch,bitch,35166,NOUN,nsubj,False,0
shut,shut,shut,289397,VERB,ROOT,False,1
illiterate,illiterate,illiterate,147416,ADJ,amod,False,1
ass,ass,ass,21558,NOUN,dobj,False,0
up,up,up,354457,ADV,prt,True,0
just,just,just,162503,ADV,advmod,True,0
sit,sit,sit,292603,VERB,dep,False,0
back,back,back,25705,ADV,advmod,True,0
and,and,and,12285,CCONJ,cc,True,0
learn,learn,learn,169659,VERB,conj,False,0
