Just,just,just,162503,ADV,advmod,True,0
watched,watch,watch,363049,VERB,ROOT,False,1
Iron,Iron,iron,158047,PROPN,compound,False,0
Man,Man,man,178862,PROPN,nsubj,False,0
what,what,what,364447,DET,det,True,0
a,a,a,0,DET,det,True,0
nearly,nearly,nearly,197611,ADV,advmod,False,0
perfect,perfect,perfect,230579,ADJ,amod,False,0
superhero,superhero,superhero,311973,NOUN,compound,False,0
movie,movie,movie,194399,NOUN,ccomp,False,0
So,so,so,295959,ADV,advmod,True,0
good,good,good,127869,ADJ,advmod,False,0
do,do,do,90528,AUX,aux,True,0
n't,not,not,208798,PART,neg,True,0
even,even,even,106079,ADV,advmod,True,0
mind,mind,mind,187702,VERB,ROOT,False,1
Mickey,Mickey,mickey,185779,PROPN,compound,False,1
Rourke,Rourke,crouke,73955,PROPN,dobj,False,0
J,J,j,159797,PROPN,nmod,False,0
k,k,k,162637,PROPN,npadvmod,False,0
was,be,be,29345,AUX,ROOT,True,0
great,great,great,129442,ADJ,acomp,False,0
too,too,too,325685,ADV,advmod,True,0
