Job,Job,job,161424,PROPN,ROOT,False,0
Of,of,of,211535,ADP,prep,True,0
The,the,the,320691,DET,det,True,0
Day,day,day,76257,NOUN,pobj,False,0
Senior,Senior,senior,285285,PROPN,compound,False,1
Creative,Creative,creative,72440,PROPN,compound,False,1
Director,Director,director,86783,PROPN,compound,False,0
GrubHub,GrubHub,grubby,130458,PROPN,nsubj,False,0
Chicago,Chicago,chicago,54099,PROPN,compound,False,0
GrubHub,GrubHub,grubby,130458,PROPN,nsubj,False,0
is,be,be,29345,AUX,aux,True,0
looking,look,look,175060,VERB,ccomp,False,0
for,for,for,116301,ADP,mark,True,0
a,a,a,0,DET,det,True,0
Senior,Senior,senior,285285,PROPN,compound,False,1
Creative,Creative,creative,72440,PROPN,compound,False,1
Director,Director,director,86783,PROPN,nsubj,False,0
to,to,to,324862,ADP,aux,True,0
lea,lea,lea,169492,NOUN,advcl,False,0
http,http,hatt,134258,NOUN,ROOT,False,0
