would,would,would,367745,VERB,aux,True,0
like,like,like,172172,VERB,ROOT,False,0
to,to,to,324862,PART,aux,True,0
declare,declare,declare,78460,VERB,xcomp,False,1
that,that,that,320639,SCONJ,mark,True,0
has,have,have,134390,AUX,aux,True,0
felt,feel,feel,110884,VERB,ccomp,False,0
due,due,due,93835,ADJ,amod,True,0
shame,shame,shame,287319,NOUN,dobj,False,1
about,about,about,756,ADP,prep,True,0
trashed,trashed,trashed,328519,ADJ,amod,False,0
behavior,behavior,behavior,30776,NOUN,pobj,False,0
in,in,in,149313,ADP,prep,True,0
public,public,public,255902,ADJ,pobj,False,1
last,last,last,168771,ADJ,amod,True,0
night,night,night,199909,NOUN,npadvmod,False,0
and,and,and,12285,CCONJ,cc,True,0
is,be,be,29345,AUX,conj,True,0
now,now,now,209199,ADV,advmod,True,0
eternal,eternal,eternal,104830,ADJ,advmod,False,0
sunshining,sunshine,sunshine,311203,VERB,acomp,False,0
that,that,that,320639,DET,det,True,0
shit,shit,shit,288544,NOUN,dobj,False,0
